epoch,steps,cosine-Accuracy@1,cosine-Accuracy@3,cosine-Accuracy@5,cosine-Accuracy@10,cosine-Precision@1,cosine-Recall@1,cosine-Precision@3,cosine-Recall@3,cosine-Precision@5,cosine-Recall@5,cosine-Precision@10,cosine-Recall@10,cosine-MRR@10,cosine-NDCG@10,cosine-MAP@100,dot-Accuracy@1,dot-Accuracy@3,dot-Accuracy@5,dot-Accuracy@10,dot-Precision@1,dot-Recall@1,dot-Precision@3,dot-Recall@3,dot-Precision@5,dot-Recall@5,dot-Precision@10,dot-Recall@10,dot-MRR@10,dot-NDCG@10,dot-MAP@100
-1,-1,0.6920572916666666,0.8391927083333334,0.8763020833333334,0.9147135416666666,0.6920572916666666,0.6920572916666666,0.27973090277777773,0.8391927083333334,0.17526041666666667,0.8763020833333334,0.09147135416666667,0.9147135416666666,0.7731236049107145,0.8078435679298049,0.7765461526528025,0.6920572916666666,0.8391927083333334,0.8763020833333334,0.9147135416666666,0.6920572916666666,0.6920572916666666,0.27973090277777773,0.8391927083333334,0.17526041666666667,0.8763020833333334,0.09147135416666667,0.9147135416666666,0.7731236049107145,0.8078435679298049,0.7765461526528025
